Recall	Precision: exact match	F1: exact match	F0.5 exact match	Precision: exact or hpoNarrower	F1: exact or hpoNarrower	F0.5: exact or hpoNarrower	Precision: all	F1: all	F0.5: all	String/substring: HPO ↔ Phecode	String/substring: HPO ↔ ICD	SORTA: Phecode → HPO	SORTA: Phecode → ICD	PheMap: HPO ↔ Phecode	UMLS: HPO ↔ ICD	WikiMedMap: HPO → ICD
0.5683333333333334	0.1024390243902439	0.17358947942548936	0.12252754773800562	0.6682926829268292	0.6142730350744552	0.6455834392791995	0.7121951219512195	0.6321831052982445	0.6778770219486955	Yes + children	Yes + children	Yes + children	Yes (Strict threshold)		Yes + children	
0.5835714285714285	0.09813084112149532	0.16800987083696473	0.11771494280633191	0.6728971962616822	0.6250591066789218	0.6529093669807048	0.719626168224299	0.6444966934570918	0.6875661236873629	Yes + children	Yes + children	Yes + children	Yes	Yes (Strict threshold) + children	Yes + children	
0.6	0.08974358974358974	0.15613382899628253	0.10813594232749742	0.6367521367521368	0.61782999308915	0.6290458767238953	0.6794871794871795	0.6372745490981965	0.6619483763530393	Yes + children	Yes + children	Yes + children	Yes	Yes + children	Yes + children	
0.579047619047619	0.09905660377358491	0.16917308176433957	0.1187424902442926	0.669811320754717	0.6211312392984071	0.6494514686678181	0.7169811320754718	0.6406743940990517	0.6843764070238632	Yes + children	Yes + children	Yes + children	Yes	Yes (Strict threshold)	Yes + children	
0.5864285714285714	0.09905660377358491	0.16948469417847944	0.11880381693696875	0.669811320754717	0.6253526868569834	0.651290267796489	0.7169811320754718	0.6451666270304922	0.6864186013764456	Yes + children	Yes + children	Yes + children	Yes	Yes	Yes + children	
0.5764285714285714	0.0995260663507109	0.16974413678090114	0.11925974091776588	0.6729857819905214	0.6209761106760919	0.6511703496274611	0.7156398104265403	0.6385346772270795	0.6826661497712067	Yes + children	Yes + children	Yes + children	Yes		Yes + children	
0.5742857142857143	0.10096153846153846	0.17173196631270599	0.12088875141767191	0.6682692307692307	0.617723142231754	0.6470896137704857	0.7163461538461539	0.6374976053130122	0.682576510379156	Yes + children	Yes + children	Yes + children		Yes (Strict threshold) + children	Yes + children	
0.5914285714285714	0.09210526315789473	0.15938840611593885	0.11081709443543701	0.631578947368421	0.6108447067502767	0.6231186032510535	0.6754385964912281	0.6306480968584317	0.6567800102190502	Yes + children	Yes + children	Yes + children		Yes + children	Yes + children	
0.5697619047619048	0.10194174757281553	0.17294092140175304	0.12197140626941716	0.6650485436893203	0.6137287313803051	0.6435240292207384	0.7135922330097086	0.6336172657827476	0.679296022913358	Yes + children	Yes + children	Yes + children		Yes (Strict threshold)	Yes + children	
0.5778571428571428	0.10194174757281553	0.17330939435053608	0.12204460816992713	0.6650485436893203	0.6183945499283032	0.6455669512217852	0.7135922330097086	0.6385916113130748	0.6815727817921725	Yes + children	Yes + children	Yes + children		Yes	Yes + children	
0.5666666666666667	0.1024390243902439	0.1735115431348724	0.12251201098146876	0.6682926829268292	0.6132982225148124	0.645152354570637	0.7121951219512195	0.6311506675143039	0.6774017467248908	Yes + children	Yes + children	Yes + children			Yes + children	
0.565952380952381	0.10294117647058823	0.1741975334491928	0.12307972258056878	0.6715686274509803	0.6142535942386552	0.6474052815232569	0.7156862745098038	0.6320726194509101	0.6797196211893302	Yes + children	Yes + children	Yes (Strict threshold)	Yes (Strict threshold) + children	Yes (Strict threshold) + children	Yes + children	
0.5819047619047619	0.09375	0.16148356972953926	0.11265026180584578	0.6339285714285714	0.6068036536067477	0.6227927115694933	0.6741071428571428	0.6246217173187458	0.6534009625980516	Yes + children	Yes + children	Yes (Strict threshold)	Yes (Strict threshold) + children	Yes + children	Yes + children	
0.560952380952381	0.10396039603960396	0.17541197492696486	0.1241962238082424	0.6683168316831682	0.6099459973612347	0.6436772862827891	0.7128712871287128	0.6278527489284842	0.6762428401944149	Yes + children	Yes + children	Yes (Strict threshold)	Yes (Strict threshold) + children	Yes (Strict threshold)	Yes + children	
0.5683333333333334	0.10396039603960396	0.17576888147075426	0.12426768658374057	0.6683168316831682	0.614283236145768	0.6456014674864246	0.7128712871287128	0.6324493502144485	0.6783669680157379	Yes + children	Yes + children	Yes (Strict threshold)	Yes (Strict threshold) + children	Yes	Yes + children	
0.5578571428571428	0.1044776119402985	0.17599433418642457	0.12475582817605928	0.6716417910447761	0.6094843358450319	0.6453170674383418	0.7114427860696517	0.6253580117643436	0.674313267095266	Yes + children	Yes + children	Yes (Strict threshold)	Yes (Strict threshold) + children		Yes + children	
0.5871428571428572	0.09292035398230089	0.16044838547766438	0.11172989094976235	0.6548672566371682	0.6191586168989139	0.6401006852659404	0.6946902654867256	0.6364048800213034	0.6701402447636693	Yes + children	Yes + children	Yes (Strict threshold)	Yes + children	Yes (Strict threshold) + children	Yes + children	
0.6028571428571429	0.08536585365853659	0.1495544754961523	0.10305897457366937	0.6219512195121951	0.6122553482020938	0.6180362516942728	0.6585365853658537	0.6294679851941882	0.6465928179052981	Yes + children	Yes + children	Yes (Strict threshold)	Yes + children	Yes + children	Yes + children	
0.5842857142857143	0.09375	0.16157492757440084	0.1126680379049438	0.6517857142857143	0.6161926775911174	0.6370662137480156	0.6919642857142857	0.6335825221371604	0.6673663688195316	Yes + children	Yes + children	Yes (Strict threshold)	Yes + children	Yes (Strict threshold)	Yes + children	
0.5916666666666667	0.09375	0.16185410334346503	0.11272226926333616	0.6517857142857143	0.6202728578267113	0.6388039834352199	0.6919642857142857	0.6378970554138651	0.6692736207064318	Yes + children	Yes + children	Yes (Strict threshold)	Yes + children	Yes	Yes + children	
0.5816666666666667	0.09417040358744394	0.16209760359184758	0.11313397631426206	0.6547085201793721	0.616030031373355	0.6386685651829492	0.6905829596412555	0.6314626939322199	0.6656543838616028	Yes + children	Yes + children	Yes (Strict threshold)	Yes + children		Yes + children	
0.5642857142857143	0.10344827586206896	0.17484323127997048	0.12364357262103506	0.6699507389162561	0.6125951478176583	0.6457662162811943	0.7142857142857142	0.63048683160415	0.6782280219780218	Yes + children	Yes + children	Yes (Strict threshold)	Yes (Strict threshold)	Yes (Strict threshold) + children	Yes + children	
0.5811904761904761	0.09417040358744394	0.16207909976080678	0.1131303706083938	0.6322869955156951	0.605662962158053	0.6213613511401763	0.672645739910314	0.6235827181666685	0.6521223407514216	Yes + children	Yes + children	Yes (Strict threshold)	Yes (Strict threshold)	Yes + children	Yes + children	
0.5592857142857143	0.1	0.1696641386782232	0.11965158924205378	0.6649999999999999	0.6075787631271878	0.640776519812946	0.71	0.625694991558807	0.673691226369365	Yes + children	Yes + children	Yes (Strict threshold)	Yes (Strict threshold)	Yes (Strict threshold)	Yes + children	
0.5666666666666667	0.1	0.17	0.11971830985915492	0.6649999999999999	0.6119079837618404	0.6426947129050596	0.71	0.6302872062663185	0.6758118701007839	Yes + children	Yes + children	Yes (Strict threshold)	Yes (Strict threshold)	Yes	Yes + children	
0.5561904761904762	0.10050251256281408	0.17024253731343283	0.12019824477631601	0.6683417085427136	0.6071302947636653	0.6424334258594507	0.7085427135678392	0.6231902704093603	0.6717418756954483	Yes + children	Yes + children	Yes (Strict threshold)	Yes (Strict threshold)		Yes + children	
0.5730952380952381	0.10047846889952153	0.17097975012811556	0.12032410166954538	0.6746411483253588	0.6197360816534475	0.6515516507887263	0.7177033492822966	0.637299073396625	0.6832240073997483	Yes + children	Yes + children	Yes (Strict threshold)	Yes	Yes (Strict threshold) + children	Yes + children	
0.59	0.09170305676855896	0.15873422586637628	0.11034126531775434	0.6375545851528385	0.6128561772971435	0.627440125866791	0.6768558951965066	0.6304505187687428	0.6574974117105717	Yes + children	Yes + children	Yes (Strict threshold)	Yes	Yes + children	Yes + children	
0.5680952380952381	0.0970873786407767	0.16583379089373712	0.11638661036923725	0.6699029126213591	0.6148129614346158	0.6467232124899437	0.7135922330097086	0.6325853355889894	0.6788211486593193	Yes + children	Yes + children	Yes (Strict threshold)	Yes	Yes (Strict threshold)	Yes + children	
0.5754761904761905	0.0970873786407767	0.16614481476262327	0.11644780710037735	0.6699029126213591	0.6191097557127504	0.6486173036175991	0.7135922330097086	0.6371350540033103	0.6809082225888153	Yes + children	Yes + children	Yes (Strict threshold)	Yes	Yes	Yes + children	
0.5654761904761905	0.0975609756097561	0.16641121086052113	0.11690868816145705	0.673170731707317	0.6146416934292881	0.6484705789244588	0.7121951219512195	0.6304115628479876	0.677060959893779	Yes + children	Yes + children	Yes (Strict threshold)	Yes		Yes + children	
0.5626190476190476	0.10344827586206896	0.17476302587301393	0.12362752347335966	0.6699507389162561	0.6116116925764756	0.6453286724745336	0.7142857142857142	0.6294451399802882	0.6777453994768481	Yes + children	Yes + children	Yes (Strict threshold)		Yes (Strict threshold) + children	Yes + children	
0.5802380952380952	0.09417040358744394	0.16204201370693624	0.11312314213414298	0.6322869955156951	0.6051454187950347	0.6211433533718679	0.672645739910314	0.623034110499714	0.6518822285723254	Yes + children	Yes + children	Yes (Strict threshold)		Yes + children	Yes + children	
0.5576190476190476	0.1	0.16958725561187546	0.11963628933387821	0.6649999999999999	0.6065939629990262	0.6403379656278266	0.71	0.6246506386175806	0.6732064777327934	Yes + children	Yes + children	Yes (Strict threshold)		Yes (Strict threshold)	Yes + children	
0.5657142857142857	0.1	0.1699570815450644	0.11970979443772672	0.6649999999999999	0.6113522925130587	0.6424493778970479	0.71	0.6296976483762597	0.6755406054781354	Yes + children	Yes + children	Yes (Strict threshold)		Yes	Yes + children	
0.5545238095238095	0.10050251256281408	0.17016426440852578	0.1201826321905749	0.6683417085427136	0.6061359729412145	0.6419876774312286	0.7085427135678392	0.6221426940779845	0.6712545439976714	Yes + children	Yes + children	Yes (Strict threshold)			Yes + children	
0.5676190476190476	0.10294117647058823	0.17427628555912947	0.12309544322621	0.6715686274509803	0.615233918789605	0.6478404788427543	0.7156862745098038	0.6331106939654544	0.680199363387927	Yes + children	Yes + children	Yes	Yes (Strict threshold) + children	Yes (Strict threshold) + children	Yes + children	
0.5835714285714285	0.09375	0.16154758766148167	0.11266271971758476	0.6339285714285714	0.607708586514688	0.6231736768826167	0.6741071428571428	0.6255806170260236	0.6538203071339534	Yes + children	Yes + children	Yes	Yes (Strict threshold) + children	Yes + children	Yes + children	
0.5626190476190476	0.10396039603960396	0.17549325760442488	0.12421251722149242	0.6683168316831682	0.6109299203505418	0.6441151813347633	0.7128712871287128	0.6288953412079554	0.6767261815740319	Yes + children	Yes + children	Yes	Yes (Strict threshold) + children	Yes (Strict threshold)	Yes + children	
0.57	0.10396039603960396	0.1758483913618334	0.12428357837029654	0.6683168316831682	0.6152554569441112	0.6460306266371146	0.7128712871287128	0.6334799722157907	0.6788408098451765	Yes + children	Yes + children	Yes	Yes (Strict threshold) + children	Yes	Yes + children	
0.5595238095238095	0.1044776119402985	0.17607706716617608	0.12477245145631066	0.6716417910447761	0.6104777024101602	0.6457620908646801	0.7114427860696517	0.6264038398807027	0.6747991967871486	Yes + children	Yes + children	Yes	Yes (Strict threshold) + children		Yes + children	
0.5876190476190476	0.09292035398230089	0.16046615312213608	0.11173333701264881	0.6548672566371682	0.619423284335339	0.6402138065645121	0.6946902654867256	0.636684500414076	0.670264233661492	Yes + children	Yes + children	Yes	Yes + children	Yes (Strict threshold) + children	Yes + children	
0.6033333333333334	0.08536585365853659	0.14956911816786686	0.10306175571028829	0.6219512195121951	0.6125008294074714	0.6181362832806557	0.6585365853658537	0.6297274660137878	0.6467023078551769	Yes + children	Yes + children	Yes	Yes + children	Yes + children	Yes + children	
0.5847619047619048	0.09375	0.1615931222037021	0.11267157642338088	0.6517857142857143	0.6164573849179605	0.63717936324711	0.6919642857142857	0.6338623845267513	0.6674905385653407	Yes + children	Yes + children	Yes	Yes + children	Yes (Strict threshold)	Yes + children	
0.5921428571428572	0.09375	0.16187190835719867	0.11272572340271231	0.6517857142857143	0.6205344325499365	0.638914930995456	0.6919642857142857	0.6381737091999921	0.6693954056329341	Yes + children	Yes + children	Yes	Yes + children	Yes	Yes + children	
0.5821428571428572	0.09417040358744394	0.162116081365886	0.11313757635051164	0.6547085201793721	0.6162969868831657	0.6387833107861451	0.6905829596412555	0.6317431954598648	0.6657790320185024	Yes + children	Yes + children	Yes	Yes + children		Yes + children	
0.565952380952381	0.10344827586206896	0.17492303729778128	0.1236595313735555	0.6699507389162561	0.6135759505983974	0.6462017715417914	0.7142857142857142	0.6315258109939158	0.6787084837132806	Yes + children	Yes + children	Yes	Yes (Strict threshold)	Yes (Strict threshold) + children	Yes + children	
0.5828571428571429	0.09417040358744394	0.16214374929033723	0.1131429658035686	0.6322869955156951	0.6065667109508446	0.6217414987160533	0.672645739910314	0.6245407788390889	0.6525410717027483	Yes + children	Yes + children	Yes	Yes (Strict threshold)	Yes + children	Yes + children	
0.560952380952381	0.1	0.1697406340057637	0.11966680211296221	0.6649999999999999	0.6085608856088561	0.6412130637636081	0.71	0.6267366054702135	0.6741737868773174	Yes + children	Yes + children	Yes	Yes (Strict threshold)	Yes (Strict threshold)	Yes + children	
0.5683333333333334	0.1	0.17007481296758106	0.11973314606741572	0.6649999999999999	0.6128783783783782	0.6431225184344866	0.71	0.6313168187744459	0.6762849162011174	Yes + children	Yes + children	Yes	Yes (Strict threshold)	Yes	Yes + children	
0.5578571428571428	0.10050251256281408	0.17032041391567943	0.12021376809363438	0.6683417085427136	0.6081219135937989	0.642877124707257	0.7085427135678392	0.6242350893801071	0.6722269972505603	Yes + children	Yes + children	Yes	Yes (Strict threshold)		Yes + children	
0.5735714285714286	0.10047846889952153	0.17100092786484608	0.12032829652294534	0.6746411483253588	0.6200144020020426	0.6516746708905639	0.7177033492822966	0.6375933959192964	0.6833592796162069	Yes + children	Yes + children	Yes	Yes	Yes (Strict threshold) + children	Yes + children	
0.5904761904761905	0.09170305676855896	0.1587514479058709	0.11034459379290472	0.6375545851528385	0.6131129775128691	0.6275477662849062	0.6768558951965066	0.6307222787385555	0.6576156130674586	Yes + children	Yes + children	Yes	Yes	Yes + children	Yes + children	
0.5685714285714286	0.0970873786407767	0.16585406509146977	0.11639060452929068	0.6699029126213591	0.6150917194884314	0.6468465582543481	0.7135922330097086	0.6328804465406085	0.6789570432538319	Yes + children	Yes + children	Yes	Yes	Yes (Strict threshold)	Yes + children	
0.575952380952381	0.0970873786407767	0.16616464656525518	0.11645170359358692	0.6699029126213591	0.6193852199711665	0.6487382115439029	0.7135922330097086	0.6374267957559016	0.6810414700366497	Yes + children	Yes + children	Yes	Yes	Yes	Yes + children	
0.565952380952381	0.0975609756097561	0.16643181599376844	0.11691275563906076	0.673170731707317	0.6149228829723915	0.6485957433346251	0.7121951219512195	0.630707369932348	0.6771974054965383	Yes + children	Yes + children	Yes	Yes		Yes + children	
0.5642857142857143	0.10344827586206896	0.17484323127997048	0.12364357262103506	0.6699507389162561	0.6125951478176583	0.6457662162811943	0.7142857142857142	0.63048683160415	0.6782280219780218	Yes + children	Yes + children	Yes		Yes (Strict threshold) + children	Yes + children	
0.5819047619047619	0.09417040358744394	0.16210684573255085	0.11313577704025309	0.6322869955156951	0.6060505868738635	0.6215244812152448	0.672645739910314	0.6239936272991256	0.652302024734097	Yes + children	Yes + children	Yes		Yes + children	Yes + children	
0.5592857142857143	0.1	0.1696641386782232	0.11965158924205378	0.6649999999999999	0.6075787631271878	0.640776519812946	0.71	0.625694991558807	0.673691226369365	Yes + children	Yes + children	Yes		Yes (Strict threshold)	Yes + children	
0.5673809523809524	0.1	0.17003210845522657	0.11972467845659164	0.6649999999999999	0.6123241885625965	0.6428782961460446	0.71	0.6307287977632806	0.6760148633530446	Yes + children	Yes + children	Yes		Yes	Yes + children	
0.5561904761904762	0.10050251256281408	0.17024253731343283	0.12019824477631601	0.6683417085427136	0.6071302947636653	0.6424334258594507	0.7085427135678392	0.6231902704093603	0.6717418756954483	Yes + children	Yes + children	Yes			Yes + children	
0.5652380952380952	0.10294117647058823	0.1741636622788631	0.12307295801685013	0.6715686274509803	0.6138326463438571	0.6472181626564525	0.7156862745098038	0.6316269034237937	0.6795133595568355	Yes + children	Yes + children		Yes (Strict threshold) + children	Yes (Strict threshold) + children	Yes + children	
0.5814285714285714	0.09375	0.16146522084104734	0.11264668979260463	0.6339285714285714	0.6065446454808782	0.6226835491044493	0.6741071428571428	0.6243472783794217	0.6532808075310604	Yes + children	Yes + children		Yes (Strict threshold) + children	Yes + children	Yes + children	
0.5602380952380952	0.10396039603960396	0.17537701461918773	0.1241892125559961	0.6683168316831682	0.6095234988573413	0.6434890026188871	0.7128712871287128	0.6274050880191389	0.6760350260013471	Yes + children	Yes + children		Yes (Strict threshold) + children	Yes (Strict threshold)	Yes + children	
0.5678571428571428	0.10396039603960396	0.17574609189957366	0.1242631296891747	0.6683168316831682	0.6140049772590749	0.6454784930715934	0.7128712871287128	0.6321543941025428	0.6782311957912698	Yes + children	Yes + children		Yes (Strict threshold) + children	Yes	Yes + children	
0.5569047619047619	0.1044776119402985	0.17594687098698103	0.12474628648750784	0.6716417910447761	0.608915487702227	0.6450618494530871	0.7114427860696517	0.624759161663113	0.6740346032252709	Yes + children	Yes + children		Yes (Strict threshold) + children		Yes + children	
0.5864285714285714	0.09292035398230089	0.1604216873075098	0.11172471176177838	0.6548672566371682	0.6187612349966645	0.6399307340338578	0.6946902654867256	0.6359850596774114	0.6699539701284013	Yes + children	Yes + children		Yes + children	Yes (Strict threshold) + children	Yes + children	
0.6023809523809524	0.08536585365853659	0.14953981254749643	0.10305618919044739	0.6219512195121951	0.6120096760423089	0.6179360944025133	0.6585365853658537	0.6292083083866807	0.6464831920048456	Yes + children	Yes + children		Yes + children	Yes + children	Yes + children	
0.5835714285714285	0.09375	0.16154758766148167	0.11266271971758476	0.6517857142857143	0.6157952339652253	0.6368962188391682	0.6919642857142857	0.6331623367532649	0.6671798211229969	Yes + children	Yes + children		Yes + children	Yes (Strict threshold)	Yes + children	
0.5911904761904762	0.09375	0.161836273572608	0.11271880977168729	0.6517857142857143	0.6200110826822828	0.6386928957620381	0.6919642857142857	0.6376201962902338	0.6691516840023256	Yes + children	Yes + children		Yes + children	Yes	Yes + children	
0.580952380952381	0.09417040358744394	0.16206983805668018	0.11312856562516559	0.6547085201793721	0.6156292123181143	0.6384961716039114	0.6905829596412555	0.6310415477110133	0.6654671162619364	Yes + children	Yes + children		Yes + children		Yes + children	
0.5635714285714286	0.10344827586206896	0.17480890661349285	0.12363670552839415	0.6699507389162561	0.6121739924179971	0.6455789417953766	0.7142857142857142	0.6300407250658788	0.6780214491956552	Yes + children	Yes + children		Yes (Strict threshold)	Yes (Strict threshold) + children	Yes + children	
0.5807142857142857	0.09417040358744394	0.16206056981760708	0.11312675921950287	0.6322869955156951	0.6054042920630898	0.6212524225121289	0.672645739910314	0.6233085185497536	0.6520023610023995	Yes + children	Yes + children		Yes (Strict threshold)	Yes + children	Yes + children	
0.5585714285714286	0.1	0.1696312364425163	0.11964504283965728	0.6649999999999999	0.6071570344424986	0.6405888149790588	0.71	0.6252477477477477	0.6734837457544881	Yes + children	Yes + children		Yes (Strict threshold)	Yes (Strict threshold)	Yes + children	
0.5661904761904762	0.1	0.16997855611150822	0.11971405557792993	0.6649999999999999	0.6116302456004641	0.642572125152377	0.71	0.629992537313433	0.6756763246358252	Yes + children	Yes + children		Yes (Strict threshold)	Yes	Yes + children	
0.5552380952380952	0.10050251256281408	0.17019785865987433	0.12018933427890524	0.6683417085427136	0.6065624425522261	0.6421789643509055	0.7085427135678392	0.6225919936985689	0.6714636720370908	Yes + children	Yes + children		Yes (Strict threshold)		Yes + children	
0.5723809523809524	0.10047846889952153	0.1709479273190256	0.1203177968525375	0.6746411483253588	0.619318202580584	0.6513668241899133	0.7177033492822966	0.6368571822160369	0.68302077777239	Yes + children	Yes + children		Yes	Yes (Strict threshold) + children	Yes + children	
0.5895238095238096	0.09170305676855896	0.1587169797498184	0.11033793166670629	0.6375545851528385	0.6125991777692671	0.6273323485639397	0.6768558951965066	0.6301785544218246	0.6573790619852717	Yes + children	Yes + children		Yes	Yes + children	Yes + children	
0.5673809523809524	0.0970873786407767	0.16580332511158502	0.11638060707406553	0.6699029126213591	0.6143944220353517	0.6465378941110227	0.7135922330097086	0.6321422577682176	0.6786169813777028	Yes + children	Yes + children		Yes	Yes (Strict threshold)	Yes + children	
0.575	0.0970873786407767	0.16612495485734924	0.11644390441474281	0.6699029126213591	0.6188340807174887	0.6484962406015037	0.7135922330097086	0.6368430966283669	0.6807748067010309	Yes + children	Yes + children		Yes	Yes	Yes + children	
0.5647619047619048	0.0975609756097561	0.16638024760635503	0.11690257461656743	0.673170731707317	0.6142195034995215	0.6482825274098485	0.7121951219512195	0.629967438560748	0.676855963474889	Yes + children	Yes + children		Yes		Yes + children	
0.5616666666666666	0.10344827586206896	0.17471701373887497	0.12361831165020053	0.6699507389162561	0.6110485231083054	0.6450777493778923	0.7142857142857142	0.6288486657958573	0.6774686394339017	Yes + children	Yes + children			Yes (Strict threshold) + children	Yes + children	
0.5795238095238096	0.09417040358744394	0.16201413035554102	0.11311770579570561	0.6322869955156951	0.6047567274194657	0.6209794856057624	0.672645739910314	0.6226221070923668	0.6517017430121008	Yes + children	Yes + children			Yes + children	Yes + children	
0.5566666666666666	0.1	0.16954314720812186	0.11962750716332378	0.6649999999999999	0.6060300136425647	0.6400864553314121	0.71	0.6240526315789473	0.6729284903518729	Yes + children	Yes + children			Yes (Strict threshold)	Yes + children	
0.565	0.1	0.1699248120300752	0.11970338983050847	0.6649999999999999	0.6109349593495934	0.6422649572649572	0.71	0.6292549019607843	0.6753367003367003	Yes + children	Yes + children			Yes	Yes + children	
0.5533333333333333	0.10050251256281408	0.1701081108776964	0.12017142526206058	0.6683417085427136	0.6054240820467821	0.6416680229719361	0.7085427135678392	0.6213927310377785	0.6709050883991836	Yes + children	Yes + children				Yes + children	
0.6245238095238095	0.14035087719298245	0.2291943138315011	0.16610622439222092	0.7485380116959064	0.6809304627266302	0.7199455168947374	0.7953216374269005	0.6996498102934787	0.7540759605839686	Yes + children	Yes + children	Yes (Strict threshold) + children	Yes (Strict threshold) + children	Yes (Strict threshold) + children	Yes	Yes + children
0.6314285714285715	0.11940298507462686	0.20082921565286532	0.14251628296898175	0.6766169154228856	0.6532421947164234	0.6670691216420164	0.7213930348258707	0.6734194239841969	0.7014060954148682	Yes + children	Yes + children	Yes (Strict threshold) + children	Yes (Strict threshold) + children	Yes + children	Yes	Yes + children
0.6197619047619047	0.14285714285714285	0.2321930333169796	0.16884178298998495	0.75	0.6786893794541978	0.7197500368677187	0.7976190476190477	0.6975314567285003	0.7543243645372697	Yes + children	Yes + children	Yes (Strict threshold) + children	Yes (Strict threshold) + children	Yes (Strict threshold)	Yes	Yes + children
0.6221428571428571	0.14285714285714285	0.23235961051087103	0.1688769970528928	0.75	0.6801145236855805	0.7203903837670931	0.7976190476190477	0.6990369181380417	0.7550277392510403	Yes + children	Yes + children	Yes (Strict threshold) + children	Yes (Strict threshold) + children	Yes	Yes	Yes + children
0.6188095238095238	0.14285714285714285	0.23212611083820833	0.16882762563009923	0.75	0.6781179335536615	0.7194928392145282	0.7976190476190477	0.6969278550216523	0.754041868456971	Yes + children	Yes + children	Yes (Strict threshold) + children	Yes (Strict threshold) + children		Yes	Yes + children
0.6469047619047619	0.12121212121212122	0.20416866270277378	0.14473530007138216	0.7222222222222222	0.6824918362220548	0.7057876142975893	0.7626262626262627	0.7000151855624543	0.7362842346765904	Yes + children	Yes + children	Yes (Strict threshold) + children	Yes + children	Yes (Strict threshold) + children	Yes	Yes + children
0.6530952380952381	0.10572687224669604	0.18199184199286486	0.1270179868829888	0.6607929515418502	0.6569215454141225	0.6592389263241819	0.7004405286343612	0.6759398385538191	0.6904301611806319	Yes + children	Yes + children	Yes (Strict threshold) + children	Yes + children	Yes + children	Yes	Yes + children
0.6428571428571429	0.12307692307692308	0.2065997130559541	0.1468189233278956	0.7230769230769231	0.6806114239742559	0.7054703135423616	0.764102564102564	0.6982556625878679	0.7363276960245991	Yes + children	Yes + children	Yes (Strict threshold) + children	Yes + children	Yes (Strict threshold)	Yes	Yes + children
0.6452380952380953	0.12307692307692308	0.20672228843861742	0.14684367380113791	0.7230769230769231	0.6819435149243742	0.7060421286031042	0.764102564102564	0.6996577864414123	0.7369506497298876	Yes + children	Yes + children	Yes (Strict threshold) + children	Yes + children	Yes	Yes	Yes + children
0.6421428571428571	0.12307692307692308	0.2065627916995764	0.14681146403200784	0.7230769230769231	0.6802108906507829	0.705298123789811	0.764102564102564	0.6978340995819278	0.736140115627267	Yes + children	Yes + children	Yes (Strict threshold) + children	Yes + children		Yes	Yes + children
0.621904761904762	0.1411764705882353	0.2301152631965348	0.16699343619469778	0.7470588235294118	0.6787608446554264	0.7181541072758447	0.7941176470588236	0.6975391675898086	0.7524454155926186	Yes + children	Yes + children	Yes (Strict threshold) + children	Yes (Strict threshold)	Yes (Strict threshold) + children	Yes	Yes + children
0.6295238095238095	0.12	0.20157560355781448	0.1431768953068592	0.675	0.6514692462128127	0.6653866229214822	0.7200000000000001	0.6717290049400141	0.6998823529411765	Yes + children	Yes + children	Yes (Strict threshold) + children	Yes (Strict threshold)	Yes + children	Yes	Yes + children
0.6171428571428571	0.1437125748502994	0.2331354560172693	0.16975793775542283	0.7485029940119761	0.6765052241236752	0.7179399908529127	0.7964071856287426	0.6954080027111423	0.7526802838009202	Yes + children	Yes + children	Yes (Strict threshold) + children	Yes (Strict threshold)	Yes (Strict threshold)	Yes	Yes + children
0.6195238095238095	0.1437125748502994	0.2333048153115625	0.16979383730592038	0.7485029940119761	0.6779332467635332	0.7185825332635777	0.7964071856287426	0.6969170323440744	0.7533865450796261	Yes + children	Yes + children	Yes (Strict threshold) + children	Yes (Strict threshold)	Yes	Yes	Yes + children
0.6161904761904762	0.1437125748502994	0.2330674151400761	0.1697435045343641	0.7485029940119761	0.6759326198605092	0.7176819074055011	0.7964071856287426	0.6948029665037	0.7523966242659738	Yes + children	Yes + children	Yes (Strict threshold) + children	Yes (Strict threshold)		Yes	Yes + children
0.628095238095238	0.13714285714285715	0.2251293448306516	0.16255520180753827	0.7485714285714286	0.6830617186341849	0.7209153871829105	0.7942857142857143	0.7014816586159069	0.7543655365371955	Yes + children	Yes + children	Yes (Strict threshold) + children	Yes	Yes (Strict threshold) + children	Yes	Yes + children
0.6357142857142857	0.11707317073170732	0.1977320064799815	0.1399004453759497	0.6780487804878049	0.656199443044689	0.6691367373431415	0.7219512195121952	0.6760939304504042	0.7028815368196372	Yes + children	Yes + children	Yes (Strict threshold) + children	Yes	Yes + children	Yes	Yes + children
0.6233333333333333	0.13953488372093023	0.22802560715374454	0.16517489106112354	0.75	0.6808252427184466	0.7207091469681398	0.7965116279069767	0.6993612142389168	0.7545830486109475	Yes + children	Yes + children	Yes (Strict threshold) + children	Yes	Yes (Strict threshold)	Yes	Yes + children
0.6257142857142857	0.13953488372093023	0.22818442302682987	0.16520820760410382	0.75	0.6822429906542056	0.7213438735177865	0.7965116279069767	0.7008572963629144	0.7552788714241121	Yes + children	Yes + children	Yes (Strict threshold) + children	Yes	Yes	Yes	Yes + children
0.6226190476190476	0.13953488372093023	0.22797776889825275	0.16516484904627565	0.75	0.6803989592367736	0.7205180014695078	0.7965116279069767	0.6989114106791002	0.7543735154894463	Yes + children	Yes + children	Yes (Strict threshold) + children	Yes		Yes	Yes + children
0.6209523809523809	0.1411764705882353	0.23004998529844164	0.1669796824312788	0.7470588235294118	0.6781932102051681	0.7178998109968615	0.7941176470588236	0.6969397046597252	0.7521662593358515	Yes + children	Yes + children	Yes (Strict threshold) + children		Yes (Strict threshold) + children	Yes	Yes + children
